Account ID,Org Name,Supply ID,D-EH9 Type of resource consent,D-EH9 Comments,D-EH10 Resource consent reference number,D-EH11 Expiry date for resource consent,D-EH11 Comments,D-EH11 Currently operating under this consent?,D-EH11 Consent status,D-EH16 Reason consent conditions not met,D-EH16 Reason detail,D-EH9 to D-EH16 Data confidence
ACC-00001011,Taupo District Council,OMO001,Water take,,AUTH121770.01.01,2051-07-07 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,RIV003,Water take,,AUTH145046.01.01,2042-11-24 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TAU001,Land use,,102924,2034-11-02 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TAU001,Land use,,125016,2047-10-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TAU001,Discharge to water,,125017,2047-10-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TAU001,Land use,,950556,2030-08-01 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TAU001,Land use,,950565,2030-07-01 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TAU001; HAT001; KIN001; MOT002; MOT010; WHA009,Water take,,AUTH143489.01.01,2047-10-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TIR002,Water take,,105572,2036-09-01 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,TIR002,Water take,,105576,2021-09-01 00:00:00,,Yes,Expired,Consent Expired.  Application has been lodged with WRC such that we are legally allowed to continue operating under old consent conditions until new consent is approved.,,4 - Reliable
ACC-00001011,Taupo District Council,TIR002,Discharge to water,,105580,2021-09-01 00:00:00,,Yes,Expired,Consent Expired.  Application has been lodged with WRC such that we are legally allowed to continue operating under old consent conditions until new consent is approved.,,4 - Reliable
ACC-00001011,Taupo District Council,TUR001,Water take,,104296,2017-02-28 00:00:00,,Yes,Expired,Consent Expired.  Application has been lodged with WRC such that we are legally allowed to continue operating under old consent conditions until new consent is approved.,,4 - Reliable
ACC-00001011,Taupo District Council,WAI042,Land use,,119950,2029-08-30 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,WAI042,Discharge to water,,124398,2027-04-30 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,WAI042,Water take,,AUTH132689.01.01,2036-11-07 00:00:00,,Yes,Active,data error,Exceeded flow rate,4 - Reliable
ACC-00001011,Taupo District Council,WAI042,Water take,,AUTH132689.02.01,2036-11-07 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,WHA010,Water take,,121300,2033-01-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00001011,Taupo District Council,WHA011,Water take,,126710,2033-07-31 00:00:00,,Yes,Active,,,4 - Reliable
ACC-00008507,Tauranga City Council,TAU004,Land use,,50514.0.01-BC,2030-02-23 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to Land,,65640.0.02-DC,2044-07-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC13520,,Unlimited - No expiry stated,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land use,,RC1354,,Unlimited - No expiry stated,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Other (Please identify in the comments section),Notice of Requirement,RC15302*01,,Unlimited - No expiry stated,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to Water,,RC20002,2026-01-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land use,,RC24079,,Unlimited - No expiry stated,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Other (Please identify in the comments section),Notice of Requirement,RC3242,,Unlimited - No expiry stated,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Coastal,,RC40070,2028-03-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC50217,2028-04-08 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC50784,2030-11-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC50863,2031-11-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC50864,2031-11-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC60039,2034-02-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to water,,RC61555,2037-08-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC62129,2040-01-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RC63680,2041-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to Water,,RC64862,2027-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to land,,RC65640.0.03-DC,2044-06-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to Land,,RM16-0259-DC.01,2051-09-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to Water,,RM17-0674-DC.01,2054-05-29 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land Use,,RM18-0210-BC.01,2053-10-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to Land,,RM18-0210-DC.01,2053-10-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Discharge to Water,,RM20-0381-DC.01,2057-06-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Water take,,RM21-0694-LC.01,2025-12-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008507,Tauranga City Council,TAU004,Land use,,RM24-0501,2029-11-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001125,Thames Coromandel District Council,102598,,,,,,,,,,
ACC-00001125,Thames Coromandel District Council,AUTH102549.01.01,Land use,,,2034-08-01 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH102903.01.01,Land use,,,2034-10-28 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH102932.01.01,Water take,,,2029-12-31 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH105914.01.01,Water take,,,2024-08-18 00:00:00,,No,Expired,Replaced with AUTH146434.01.01,,
ACC-00001125,Thames Coromandel District Council,AUTH106168.01.01,Water take,,,2030-03-01 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH106170.01.01,Water take,,,2030-03-01 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH112958.01.02,Water take,,,2025-07-01 00:00:00,,No,Expired,Replaced with AUTH147415.01.01 01/05/2025,,
ACC-00001125,Thames Coromandel District Council,AUTH114103.01.01,Land use,,,2041-07-01 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH119921.01.01,Water take,,,2049-12-01 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH130574.01.01,Other (Please identify in the comments section),Dam,,2049-05-12 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH130574.02.02,Water take,,,2049-05-01 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH130992.01.01,Water take,,,2050-12-08 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH130992.02.01,Water take,,,2050-12-08 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH130992.03.01,Other (Please identify in the comments section),Dam,,2050-12-08 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH130992.04.01,Water take,,,2050-12-08 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH131003.01.01,Water take,,,2051-06-16 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH131003.03.01,Water take,,,2051-06-16 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH132367.01.01,Water take,,,2030-12-22 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH134974.02.01,Other (Please identify in the comments section),Dam,,2050-04-30 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH136052.01.01,Land use,,,2050-11-30 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH136380.01.01,Water take,,,2027-04-30 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH137683.01.01,Other (Please identify in the comments section),Dam,,2047-05-07 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH137683.02.01,Water take,,,2047-05-07 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH137683.03.01,Water take,,,2047-05-07 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH137782.01.01,Water take,,,2030-03-01 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH139860.01.01,Water take,,,2050-12-08 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH139860.02.01,Other (Please identify in the comments section),Dam,,2057-05-25 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH142017.01.01,Water take,,,2057-05-22 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH143372.01.01,Discharge to water,,,2059-01-26 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH144468.01.01,Land use,,,Unlimited,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH145656.01.01,Discharge to water,,,2030-08-16 00:00:00,,Yes,Active,,,
ACC-00001125,Thames Coromandel District Council,AUTH146434.01.01,Water take,,,2055-04-30 00:00:00,,Yes,Active,Replaces 105914.01.01,,
ACC-00001125,Thames Coromandel District Council,AUTH147415.01.01,Water take,,,2055-04-30 00:00:00,,Yes,Active,Replaces 112958.01.02 Expired 01/07/2025,,
ACC-00001125,Thames Coromandel District Council,AUTHW2549.01.01,Water take,,,2001-01-31 00:00:00,,Yes,Active,,,
ACC-00008504,Timaru District Council,DOW001,Other (Please identify in the comments section),"to disturb the bed of the Opihi River, by reinstating, repairing and maintaining two galleries in the bed of the river, removing gravel, sand and other natural material, removing plants from the bed and carrying out works to facilitate the diversion of water.",CRC012182,2030-10-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Water take,,CRC012183,2030-10-09 00:00:00,,No,Active,Currently water source is not in use.,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Water take,,CRC012184,2030-10-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Discharge to land,to discharge water containing contaminants to land.,CRC012185,2030-10-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Other (Please identify in the comments section),to disturb the bed of the Tengawai River,CRC980317,2032-09-24 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Other (Please identify in the comments section),divert water around a water supply gallery in the Tengawai River,CRC980318,2054-06-21 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Discharge to water,to discharge contaminants in stormwater and cleaning water onto land,CRC992823,2034-08-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Discharge to water,to discharge contaminants in stormwater and cleaning water onto land,CRC992824,2034-08-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Discharge to water,to discharge contaminants in stormwater and cleaning water onto land,CRC992825,2034-08-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Discharge to water,to discharge contaminants in stormwater and cleaning water onto land,CRC992826,2034-08-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,DOW001,Discharge to water,to discharge contaminants in stormwater and cleaning water onto land,CRC992827,2034-08-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,GER001,Water take,,CRC064043,2027-10-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,PAR002,Water take,,CRC010392,2035-10-27 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,PEE001,Water take,To take and use surface water,CRC120219,2046-08-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,PLE001,Discharge to water,The scour valve discharge structure within riverbed.,CRC233711,2048-03-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,PLE001,Discharge to water,To discharge of community water supply.,CRC233714,2048-03-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,PLE001,Water take,To take and use water,CRC981008.2,2034-03-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,RAN003,Water take,to take groundwater at or about map reference K38:899-675 for public water supply at Rangitata Huts,CRC171997,2031-09-25 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,RAN003,Discharge to water,To discharge surplus water from the water race.,CRC173642,2044-03-03 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,RAN003,Other (Please identify in the comments section),To disturb the bed of the Orari River.,CRC173643,2044-03-03 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,RAN003,Water take,To take surface water.,CRC173644,2044-03-03 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,SEA001,Water take,to take and use groundwater for Timaru Supply.,CRC010349,2030-10-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,STA004,Water take,,CRC010393.1,2035-10-27 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TEM001,Water take,To take and use groundwater.,CRC252857,2048-08-23 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TEM002,Water take,to take & use water for community water supply,CRC192123,2054-06-21 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TEM002,Discharge to water,to discharge water and contaminants into the Hae Hae Te Moana Rive,CRC992619.1,2034-08-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Water take,,CRC011399,2024-11-05 00:00:00,Applied for consent renewal but  the application is on hold.,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Water take,,CRC093305,2030-10-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,change condition 1 of CRC990476; to discharge water,CRC147262,2034-01-20 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,To discharge water to water.,CRC173948,2030-10-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,To discharge pipeline water.,CRC210571,2056-09-17 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,to discharge water from a watermain scour valve as required for network maintenance,CRC213416,2046-03-26 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,To discharge pipeline water,CRC222340,2056-09-17 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,To discharge pipeline water,CRC222463,2056-09-17 00:00:00,,No,Active,in the process of activation.,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,To discharge from a dam in the Pareora River.,CRC244315,2059-10-16 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Other (Please identify in the comments section),To disturb the bed of a river.,CRC250506,2056-09-17 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to water,To discharge water into surface water.,CRC250507,2056-09-17 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,TIM001,Discharge to land,to discharge chlorinated water onto land,CRC940974,2029-05-12 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008504,Timaru District Council,"TIM001, DOW001, SEA001",Water take,,CRC101875,2030-10-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001016,Waikato District Council,HUN002,Water take,,136806.01.01,2046-01-12 00:00:00,,Yes,Active,,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001016,Waikato District Council,HUN002,Discharge to water,,146239.01.01,2044-03-11 00:00:00,,Yes,Active,,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001016,Waikato District Council,POR005,Water take,,136297.01.01,2051-04-30 00:00:00,,Yes,Active,,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001016,Waikato District Council,POR005,Other (Please identify in the comments section),Dam the Maraetai Stream (Port Waikato).,136297.02.01,2051-04-30 00:00:00,,Yes,Active,,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001016,Waikato District Council,POR005,Discharge to water,,136297.03.01,2051-04-30 00:00:00,,Yes,Active,,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001016,Waikato District Council,RAG001,Water take,,118341.01.01,2034-01-15 00:00:00,,Yes,Active,,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008589,Waimakariri District Council,CUS001,Water take,,CRC990930.1,2034-08-27 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,GAR001,Water take,,CRC971822,2032-04-02 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,KAI003,Water take,,CRC021737,2037-05-10 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,KAI003,Water take,,CRC253378,2037-05-10 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,KAI003,Water take,,CRC970304,2031-09-04 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,KAI003,Water take,,CRC970305,2031-09-04 00:00:00,,Yes,Active,Active and used,Exceeded volume,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,KAI003,Water take,,CRC970306,2031-09-04 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,KAI003,Water take,,CRC990929,2033-12-23 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,KAI003,Water take,,CRC990933,2034-01-13 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,MAN009,Water take,,CRC111974,2039-12-22 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,MAN009,Water take,,CRC255334,2039-12-22 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,MAN009,Water take,,CRC990925,2034-04-22 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,OHO001,Water take,,CRC990932,2041-03-31 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,OXF101,Water take,,CRC144773,2050-12-14 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,OXF101,Water take,,CRC183143,2053-07-06 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,OXF101,Water take,,CRC990926.1,2034-08-04 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,OXF103,Water take,,CRC063540.1,2041-06-13 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,OXF103,Water take,,CRC166592,2036-05-18 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,PEG001,Water take,,CRC074057,2043-02-28 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,PEG001,Water take,,CRC167260,2042-12-12 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,PEG001,Water take,,CRC167262,2043-11-21 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,RAN001,Water take,,CRC160704,2032-12-11 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,RAN001,Water take,,CRC252680,2044-10-02 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,WAI011,Water take,,CRC190900,2032-04-16 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,WES004,Water take,,CRC186214,2044-12-10 00:00:00,,Yes,Active,Active and used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,WES004,Water take,,CRC990927,2041-03-31 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00008589,Waimakariri District Council,WES004,Water take,,CRC990953,2034-06-11 00:00:00,,No,Active,Active but not used,,5 - Highly Reliable
ACC-00001017,Waimate District Council,HOO001,Land use,,CRC980385,2034-05-21 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,HOO001,Water take,,CRC980386,2034-05-21 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,LOW002,Water take,,CRC940846,2029-02-23 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,OTA005,Water take,,CRC122551,2047-07-06 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,OTA005,Land use,,CRC981066,2033-01-28 00:00:00,,No,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,OTA005,Water take,,CRC981876.1,2034-04-22 00:00:00,,No,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,WAI032,Water take,,CRC962154.1,2031-05-29 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,WAI032,Land use,,CRC970320,2031-05-29 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,WAI032,Other (Please identify in the comments section),Water Permit - to dam,CRC970321,2031-05-29 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,WAI033,Discharge to land,,CRC020225,2036-09-11 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001017,Waimate District Council,WAI033,Water take,,CRC202845,2034-06-14 00:00:00,,Yes,Active,"Consent conditions met, see comments below",Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008578,Waipa District Council,G00031,Water take,,AUTH135532.01.01,2050-12-20 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,G00032,Water take,,AUTH135532.01.01,2050-12-20 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,G02142,Water take,,AUTH142092.01.01,2049-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S00008,Discharge to water,,AUTH131788.01.01,2034-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S00008,Water take,,AUTH139861.01.01,2049-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S00009,Water take,,AUTH139861.01.01,2049-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S00009,Discharge to water,,AUTH142306.01.02,2049-04-28 00:00:00,,Yes,Active,,Exceeded flow rate,5 - Highly Reliable
ACC-00008578,Waipa District Council,S00029,Water take,,AUTH139861.01.01,2049-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S00029,Discharge to land,,AUTH145976.01.01,2049-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Land use,,AUTH117350.01.01,2042-10-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Land use,,AUTH119049.01.01,2043-12-08 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Other (Please identify in the comments section),Dam,AUTH121942.01.01,2046-08-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Discharge to water,,AUTH121945.01.01,2046-04-28 00:00:00,,Yes,Active,,Exceeded volume,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Discharge to land,,AUTH121946.01.01,2046-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Other (Please identify in the comments section),Dam,AUTH121947.01.01,2046-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Water take,,AUTH124967.01.01,2049-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Water take,,AUTH124968.01.01,2049-04-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008578,Waipa District Council,S10105,Other (Please identify in the comments section),Earthworks,AUTH146747.01.01,2044-06-18 00:00:00,,Yes,Active,Inspection and log not carried out. (Training and equipment required),Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008575,Wairoa District Council,MAH005,Water take,,AUTH-130834-01,2026-05-31 00:00:00,"Consent initially expired in 2024, interim consent granted for 2 years",Yes,Active,,,5 - Highly Reliable
ACC-00008575,Wairoa District Council,TUA005,Water take,,AUTH-130833-01,2026-05-31 00:00:00,"Consent initially expired in 2024, interim consent granted for 2 years",Yes,Active,,,5 - Highly Reliable
ACC-00008575,Wairoa District Council,WAI006,Water take,,WP110405T,2032-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,AWA013,Water take,,ECAN-CRC940476,2028-11-10 00:00:00,Awahokomo,Yes,Active,,,5 - Highly Reliable
